id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,sinopse,data_sessao,datainicial,datafinal,tem,dispositivo,dias,online
63000013582902,400,1,shows e espetáculos,1,Música,63,Pompeia,capital,1,0,idosos,Segue o Baile,Segue o Baile, A Baila Brasileira,uma,thisM,depois,qua,2,17h,undefined,"A BAILA BRASILEIRA é um show tropical dançante comandado pela multiartista ANNÁ e sua banda. O repertório traz hits eternizados pelas mulheres na história da música brasileira, de Chiquinha Gonzaga a Kelly Key, de Carmen Miranda a Anitta, do choro ao pop, tudo frito no dendê.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
72000000630099,60,1,shows e espetáculos,11,Atividade Física,72,Mogi Das Cruzes,capital,1,0,outros,,Futebol de amputados,Com Rogerinho e time,uma,thisM,depois,qua,2,19h,undefined,Nessa ação convidamos o atleta multicampeão Rogerinho para uma apresentação esportiva com seu time e posterior vivência com público frequentador.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,1,Tradução em Libras,16,0
62000007895240,280,1,shows e espetáculos,2,Teatro,62,Consolação,capital,0,0,outros,,A hora do lobo - um debate com o filme Dogville de Lars von Trier,de Christiane Jatahy,uma,thisM,depois,qua,2,20h,undefined,"O espetáculo conta a história de Graça que foge do Brasil em 2021, no momento em que o fascismo cresce sob o governo de extrema-direita. Ela busca um novo lugar. Uma nova possibilidade de vida. Um movimento de mudança.  Espetáculo em francês e português (com legendas em português)",2023-10-04 00:00:00,2023-09-22 00:00:00,2023-10-15 00:00:00,,,16,0
73000005161492,50,1,shows e espetáculos,2,Teatro,73,Guarulhos,capital,1,0,outros,Residência Resistência,Abertura de Processo,Com Cia PimentArdida,uma,thisM,depois,qua,2,20h,undefined,"A Cia PimentArdida apresenta uma abertura de processo resultante de suas atividades no projeto Residência Resistência, realizado em parceria com a Universidade Federal de São Paulo - UNIFESP.",2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00,,,16,0
63000013035250,40,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Nica,Com Elisa Band e Gilda Nomacce,uma,thisM,depois,qua,2,20h30,undefined,"Nica é um espetáculo que fala de rotas alteradas e caminhos desviantes. Uma atriz compartilha a criação de sua obra e propõe um percurso ao ligar vertiginosamente diferentes assuntos. Nica contém fala e dança, desastre e humor, brinca com o real e a ficção, tem alguma música e celebra a vida.",2023-10-04 00:00:00,2023-09-19 00:00:00,2023-10-06 00:00:00,1,Audiodescrição  Tradução em Libras,16,0
61000000867634,100,1,shows e espetáculos,3,Circo,61,Florêncio,capital,1,0,outros,Cabaré Florêncio,Baitaclã,Com Heraldo Firmino e diversos coletivos circenses.,uma,thisM,depois,qua,2,13h30,undefined,"Baitaclã, união de vários clãs, reúne artistas com as mais variadas habilidades e que integram companhias que movimentam o cena do riso e do humor em São Paulo e no Brasil, com números diversos, banda ao vivo, dança e palhaços.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
58000006764712,100,1,shows e espetáculos,4,Dança,58,Pinheiros,capital,0,0,outros,Coisas da Dança,O Diário de duas bicicletas,Com Ana Catarina Vieira e Ângelo Madureira,uma,thisM,depois,qua,2,19h30,undefined,"Espetáculo que soma performances contemporâneas, populares e  interativas. Acontecimento onde o público se torna protagonista, se misturando ao elenco.  No momento em que público e elenco se encontram, se formam um único corpo, através de cirandas, rodas e outros desenhos coreográficos, como por exemplo,  o popular ""trenzinho"", rompendo limites de separação entre as possibilidades da dança.",2023-10-04 00:00:00,2023-09-26 00:00:00,2023-10-04 00:00:00,,,16,0
81000004101824,150,1,shows e espetáculos,4,Dança,81,Taubaté,interior,1,0,crianças,,Festa das Flores,,uma,thisM,depois,qua,2,17h,undefined,"Festa das Flores é um ""Slowmob"", uma dança celebrativa que conta a história do povo-flor. Os avatares se apresentam ao público com música, dança e um cortejo que convida a todos a dançar. Baseada no ""Holi"", Festival das Cores da Índia, artistas e público se divertem em um rito colorido que leva à grande dança final.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
83000004041433,50,1,shows e espetáculos,6,Artes Visuais,83,Piracicaba,interior,1,0,outros,CRIA_experiências de invenção,Banho de Canto - Experiências de Invenção,,uma,thisM,depois,qua,2,17h15,undefined,"Banho de Canto é uma obra-oficina ativada em coparticipação com o público. Trata-se de um banho sonoro constituído de muitas vozes e múltiplas sonoridades. A presença de um participante no centro da obra inspira o grupo em torno a cantar e tocar, desenhando movimentos circulares. A obra, criada pela artista Stela Barbieri, faz parte da exposição Cria_Experiências de Inventar. Com Déh Martins e Mai",2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-25 00:00:00,,,16,0
75000008050815,100,1,shows e espetáculos,7,Literatura,75,Campinas,interior,0,0,outros,,Novo [Na estante],com Rita Carelli,uma,thisM,depois,qua,2,09h,undefined,s/i,2023-10-04 00:00:00,2023-09-19 00:00:00,2023-10-31 00:00:00,,,16,0
75000007953323,15,1,shows e espetáculos,7,Literatura,75,Campinas,interior,1,0,outros,,[NA ESTANTE] Rita Carelli,com Rita Carelli,uma,thisM,depois,qua,2,09h,undefined,s/i,2023-10-04 00:00:00,2023-09-19 00:00:00,2023-10-31 00:00:00,,,16,0
91000002215686,50,1,shows e espetáculos,7,Literatura,91,Campo Limpo,capital,0,0,outros,,Histórias Mágicas,Companhia Circo de Trapo,uma,thisM,depois,qua,2,14h,undefined,"É o espetáculo da Cia. Circo de Trapo que traz histórias com acontecimentos mágicos que de alguma maneira transformam as narrativas e as vidas das personagens.  Através de histórias como OS TRÊS DESEJOS, PRESENTES MÁGICOS, O ESPELHO MÁGICO e VARINHA DE IMAGINAR. O público é convidado a sentir como a existência humana é mágica e a construir varinhas mágicas para transformar o mundo.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-26 00:00:00,,,16,0
58000006826779,35,1,shows e espetáculos,8,Educação,58,Pinheiros,capital,0,0,outros,Modos de Acessar - Ações regulares,Pedagogia dos Saraus,Com Rodrigo Ciríaco,uma,thisM,depois,qua,2,10h,undefined,Encontros de leituras e criação de textos par pessoas com ou sem deficiência intelectual. Atividade voltada para o grupo UBS Boa Vista / Cecco Previdência. Com Rodrigo Ciríaco e Sarau dos Mesquiteiros.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
83000003575018,20,2,cursos e oficinas,1,Música,83,Piracicaba,interior,0,0,outros,,Laboratório Musical - Juventudes,,uma,sempre,depois,sempre,7,18h,undefined,"Jovens que curtem música se encontram para trocar ideias, experimentar e criar novos beats, letras, melodias e rimas. Não precisa saber tocar, nem cantar, basta se interessar pelo universo musical.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
78000006733970,35,2,cursos e oficinas,11,Atividade Física,78,Santos,interior,0,0,jovens,Programa Sesc de Esportes,Customização de Camisetas Esportivas,Esporte Jovem 10 a 13 anos,uma,sempre,depois,sempre,7,14h,undefined,"Oficina de customização de camisetas para serem utilizadas no Festival Esporte Jovem Vôlei/Handebol que acontecerá no dia 8/10, no Ginásio.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-06 00:00:00,,,16,0
70000005689328,50,2,cursos e oficinas,2,Teatro,70,Santo Amaro,capital,0,0,jovens,Juventudes,Juventudes e Oficina de Dramaturgia,Oficina de teatro,uma,sempre,depois,sempre,7,15h,undefined,Ação junto com os jovens do Programa Juventudes para o trabalho de introdução dramaturgia.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-22 00:00:00,,,16,0
65000003537176,12,2,cursos e oficinas,3,Circo,65,Av. Paulista,capital,0,0,outros,Palhaçaria total: celebrando o riso,Palhaçaria em cena,Com Ana Luiza Bellacosta,primeira,thisM,depois,qua,2,14h,undefined,"Esta oficina propõe um deslocamento no espaço, uma viagem rumo aos preceitos indicativos da arte da comicidade, uma vivência pelos procedimentos e caminhos do jogo cênico guiado pelo humor. A proposta da oficina é gerar um espaço de vivência em que os participantes possam construir com outras pessoas condições e interações que proporcionem o riso na criação de um número cômico.",2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,16,0
91000002220162,30,2,cursos e oficinas,4,Dança,91,Campo Limpo,capital,1,0,outros,,Oficina de Funk,Com Renata Prado,uma,sempre,depois,sempre,7,18h30,undefined,"O funk é um estilo musical que surgiu através da música negra norte-americana no final dos anos 60, e um pouco mais recentemente sofreu alterações e surgiram vários subgêneros e, o derivado do funk mais presente no Brasil é o funk carioca. A intenção é atrair os jovens para uma atividade com uma pessoa com que se identifiquem, admirem e que tem o diferencial pedagógico.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-20 00:00:00,,,16,0
72000000632430,65,2,cursos e oficinas,4,Dança,72,Mogi Das Cruzes,capital,0,0,idosos,,Dança de salão para pessoas idosas,Com Fabio Vicente,primeira,thisM,depois,qua,2,16h,undefined,"A dança de salão é uma prática que além de prazer e bem-estar, oferece ao participante um ganho em lateralidade, força em membros inferiores e equilíbrio. Com uso de metodologia de fácil aprendizagem, serão abordados ritmos como bolero, samba, forró, soltinho e tcha tcha tcha.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-29 00:00:00,,,16,0
95000002825461,50,2,cursos e oficinas,4,Dança,95,Osasco,capital,0,0,outros,,Vem Dançar: Bachata,Com Vinícius Borges,uma,sempre,depois,sempre,7,18h30,undefined,"A Bachata também conhecido com seresta, é um gênero musical e uma dança originada na República Dominicana na década de 1960. Considerada um híbrido do bolero com outras influências musicais como o chá-chá-chá e o tango Quartas, 18h30. GRÁTIS, LIVRE. Centro de Eventos Pedro Bortolosso.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
58000006765232,20,2,cursos e oficinas,4,Dança,58,Pinheiros,capital,0,0,outros,Coisas da Dança,"Dança - experimentações, significados e sentidos - Processos, teoria e práticas",Com Ana Catarina Vieira e Angelo Madureira,uma,thisM,depois,qua,2,15h,undefined,A partir de uma sistematização própria criada por Ângelo Madureira e Ana Catarina Vieira com base na confluência de seus históricos artísticos o workshop tem como objetivo a vivência e a prática dos procedimentos de suas pesquisas  utilizando como ponto de partida referências dos espetáculos do grupo.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-06 00:00:00,,,16,0
71000004424402,15,2,cursos e oficinas,5,Cinema,71,Bertioga,interior,1,0,outros,,Criando um VideoCast,com Luciano Bezerra - Educador de Tecnologias e Artes,uma,thisM,depois,qua,2,16h,undefined,"A Internet se apropriou de outras mídias, e com o uso dos aplicativos surgem novas ferramentas e recursos. O ""VideoCast"" é uma evolução do PodCast e agrega imagens ao formato que ganhou espaço na distribuição de informação, que até então era apenas escutada quando e onde o usuário estiver. Pode ser temático, trazer debates ou simplesmente conversas sobre os mais diversos assuntos.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
92000001553773,55,2,cursos e oficinas,5,Cinema,92,Registro,interior,0,0,outros,Relacionamento com empresas - Sesc,Programa de Relacionamento com Empresas - Visual Merchandising,Com Renata Aguilar,uma,sempre,depois,sempre,7,19h30,undefined,"A metodologia a ser utilizada consiste na aplicação de um workshop de vitrinismo de 4h, formado por duas aulas expositivas de 2h, que será complementada por atividades práticas em sala. Serão propostas situações ativas de aprendizagem por meio de exposição dialogada e apresentação de cases com proposição de problemas e possíveis soluções, a partir de discussões em grupo.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00,,,16,0
76000004510415,12,2,cursos e oficinas,5,Cinema,76,Ribeirão Preto,interior,0,0,outros,,Nanometragem - Uma nova perspectiva,Com Ian Iordanu e Julio Avanci,uma,thisM,depois,qua,2,18h30,undefined,"Nanometragem é um filme curto, de até um minuto, que conta uma história de forma breve. Trabalhando a partir da captação de imagens com celulares e da edição com aplicativos gratuitos, os participantes aprenderão técnicas de roteiro, produção, captação de imagens e edição, podendo experimentar diversas possibilidades de criação nesse formato audiovisual.",2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,16,0
70000005640426,20,2,cursos e oficinas,5,Cinema,70,Santo Amaro,capital,0,0,outros,,Trucagem de Efeitos Especiais,com RZP Filmes,primeira,thisM,depois,qua,2,19h,undefined,Os participantes mergulham nos primórdios do cinema e o surgimento dos efeitos especiais nos filmes com as trucagens de Georges Méliès. Após a apresentação teórica os participantes irão realizar exercícios práticos elaborando cenas e esquetes para serem filmadas utilizando alguns recursos propostos pelos orientadores de trucagem de efeitos.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
52000005630872,15,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,1,0,idosos,,Plantão de dúvidas sobre o celular,com Bruno Fiorelli,uma,thisM,depois,qua,2,16h,undefined,"Está sentindo dificuldade ao tentar utilizar algum recurso do celular? Nestes encontros abertos a todos os públicos, porém pensados para o público idoso, você pode sanar suas dúvidas a respeito do uso desta tecnologia cada vez mais presente e indispensável em nosso cotidiano.",2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,16,0
85000003199389,15,2,cursos e oficinas,6,Artes Visuais,85,Birigui,interior,0,0,outros,,Canetas 3D,Com Deva Bhakta,uma,thisM,depois,qua,2,19h,undefined,A caneta 3D é um tipo de caneta que possibilita construir objetos tridimensionais com um sistema parecido com as impressoras 3D. Com criatividade e imaginação os participantes irão construir esculturas e objetos divertidos.,2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,16,0
62000008039299,85,2,cursos e oficinas,6,Artes Visuais,62,Consolação,capital,0,0,outros,,Bicho é Bom,Com Atellier Mundo Pano,uma,thisM,depois,qua,2,10h,undefined,Oficina solidária de confecção de bichos de pano para doação para 85 crianças internadas na ala pediátrica do Hospital Benificência Portuguesa.,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,16,0
93000005849742,15,2,cursos e oficinas,6,Artes Visuais,93,Jundiaí,interior,1,0,outros,,Lanterna de papel,"Com Alline Lola, educadora em Tecnologias e Artes.",uma,sempre,depois,sempre,7,14h30,undefined,Nesta oficina iremos confeccionar lanternas decorativas feitas de papel. A partir de um modelo base cada participante irá criar e personalizar a sua lanterna usando sua criatividade.  Atividade não sequencial.,2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,16,0
58000006871943,10,2,cursos e oficinas,6,Artes Visuais,58,Pinheiros,capital,0,0,outros,,Aplicativos do dia a dia - Letramento Digital,"com Priscila Quedas, educadora de Tecnologias e Artes",primeira,thisM,depois,qua,2,14h,undefined,"Encontros que visam tirar as dúvidas sobre os app, isso é, os aplicativos dos aparelhos celulares. Esta atividade tem como objetivo aumentar a autonomia a partir das próprias questões dos usuários de aparelhos Smartphone. Junto com as questões dos colegas será possível descobrir um pouco mais sobre essas funções que nos ajudam em nosso dia a dia.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-13 00:00:00,,,16,0
58000006875481,15,2,cursos e oficinas,6,Artes Visuais,58,Pinheiros,capital,0,0,outros,Retratistas da Morro,GRAVURA: território e ancestralidade,com Rafa Black,primeira,thisM,depois,qua,2,19h,undefined,"Experimentos em gravura ou desenhos a partir de novos imaginários sobre as periferias, os sujeitos desses territórios, os comportamentos, símbolos e códigos, a paisagem e a arquitetura das margens. Vinculando a prática à exposição Retratistas do Morro, pretende-se aprofundar as relações afetivas dos participantes e seus territórios, elaborando novos signicados e resgatando memórias.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
88000005206771,10,2,cursos e oficinas,6,Artes Visuais,88,Santo André,capital,0,0,outros,Cursos e Oficinas 2023,Noções Básicas de Impressão 3D,com Fábio Justino,primeira,thisM,depois,qua,2,15h,undefined,"Introdução ao universo da impressão 3D com ênfase na etapa do fatiamento. Serão apresentadas as principais configurações de impressão, como velocidade, temperatura, preenchimento, principais tipos de filamento e primeiras etapas da impressão, além de análise de problemas mais comuns.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
78000006680396,10,2,cursos e oficinas,6,Artes Visuais,78,Santos,interior,0,0,outros,,Arduino para todas as pessoas,"Com Antonio Celso, educador do Espaço de Tecnologias e Artes",primeira,thisM,depois,qua,2,19h,undefined,"O arduino além de ser um pequeno hardware é também um ambiente de desenvolvimento e uma comunidade! Nesse curso faremos os primeiros passos para usar essa ferramenta, tanto na programação quanto na eletrônica. As inscrições estarão abertar durante toda a oficina, o único requisito é a curiosidade! Com Antonio Celso, educador do Espaço de Tecnologias e Artes.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
67000002722407,15,2,cursos e oficinas,6,Artes Visuais,67,São Caetano,capital,0,0,outros,AteliETA,AteliETA: Descomplicando o patchwork em bolsas e sacolas,com Simone Guanabara,uma,thisM,depois,qua,2,15h,undefined,"Através de técnicas descomplicadas, com um olhar contemporâneo sobre o patchwork, os participantes do curso terão noções de costuras, ampliando novas propostas de unir, desestruturar, fazer e desfazer blocos, o que permitirá experimentar diversos materiais na confecção dos itens propostos.",2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,16,0
55000004687133,40,2,cursos e oficinas,7,Literatura,55,Interlagos,capital,0,0,outros,NerdCon,Oficina de Escrita de RPG - Narrativas Afrofuturistas,Com Kelly Cristina,uma,thisM,depois,qua,2,19h,undefined,"Oficina de criação literária para Jogo de Interpretação de Papel, o RPG (Role Playing Game), a partir da perspectiva Afrofuturista.",2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,16,0
70000005624641,40,2,cursos e oficinas,7,Literatura,70,Santo Amaro,capital,0,0,outros,,Oficina presencial de Leitura Inclusiva,Com equipe da Fundação Dorina Nowill,uma,sempre,depois,sempre,7,14h,undefined,"Com foco na acessibilidade atitudinal, esta oficina é voltada aos educadores/as e intermediários/as da leitura, para apoiar em seu atendimento ao público com deficiência visual. Inclui apresentação de ferramentas inclusivas e diálogo entre os participantes com modelo replicável. Com equipe da Fundação Dorina Nowill. Inscrição presencial na Central de Atendimento, de 26/9 a 4/10. Vagas limitadas.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
89000001355967,40,2,cursos e oficinas,8,Educação,89,CPF,capital,0,0,outros,Cursos e Palestras,Brasis em disputa: Comunicação política e discursos políticos na atualidade,,primeira,thisM,depois,qua,2,15h,undefined,s/i,2023-10-04 00:00:00,2023-09-20 00:00:00,2023-10-11 00:00:00,,,16,0
89000001377249,50,2,cursos e oficinas,8,Educação,89,CPF,capital,0,0,outros,Gestão do Esporte,Curso Sesc de Gestão do Esporte 2023/2024,Relatos de experiência,primeira,thisM,depois,qua,2,19h,undefined,s/i,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
73000004865893,20,2,cursos e oficinas,8,Educação,73,Guarulhos,capital,0,0,outros,,LABORA - Laboratório de Criação Artesanal,Com Samir Zavitoski e convidados,primeira,thisM,depois,qua,2,14h30,undefined,"O Laboratório de Criação Artesanal estimula artesãos a explorarem suas histórias e repertórios. Dividido em dois ciclos - inspiração e produção - promove expressão genuína por meio de pesquisa, prática e desenvolvimento de produtos. Com foco em capacitação, diversidade cultural e valorização dos artesãos, o programa inclui diálogo, encontros com artistas e orientações sobre precificação.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-29 00:00:00,,,16,0
93000005908160,20,2,cursos e oficinas,8,Educação,93,Jundiaí,interior,0,0,outros,,Português como Língua Estrangeira,,primeira,thisM,depois,qua,2,16h,undefined,"Curso de Português como língua estrangeira, para pessoas em situação de refúgio e migração. Parceria com o Senac e o CESPROM Jundiaí.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-05 00:00:00,,,16,0
93000005908245,20,2,cursos e oficinas,8,Educação,93,Jundiaí,interior,0,0,outros,,Português como Língua Estrangeira,,primeira,thisM,depois,qua,2,19h,undefined,Curso de Português como língua estrangeira para pessoas em situação de refúgio e migração. Parceria com o Senac e o CESPROM Jundiaí.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-05 00:00:00,,,16,0
83000003995448,15,2,cursos e oficinas,8,Educação,83,Piracicaba,interior,1,0,outros,,Territórios de Acompanhamento e Escuta,Com Ana León e Leonor Solano,uma,thisM,depois,qua,2,19h,undefined,"Os ""territórios de escuta"" são espaços criados para oferecer um acompanhamento e brindar ferramentas artísticas que facilitem a expressão e mobilização de emoções que podem ser despertadas por conta das memórias da violência do conflito armado e do refúgio. Com Ana León e Leonor Solano.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
83000004008007,30,2,cursos e oficinas,8,Educação,83,Piracicaba,interior,1,0,outros,Lab Valoriza,LAB VALORIZA - Estratégias de vendas digitais,"com Maurício Pinheiro, Educador de Tecnologia e Artes",uma,sempre,depois,sempre,7,18h30,undefined,"Conheça a diversidade dos espaços digitais disponíveis e como criar conteúdo atraente, de forma estratégica, em cada um deles, visando converter seguidores em clientes. Com Maurício Pinheiro, Educador de Tecnologia e Artes",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-08 00:00:00,,,16,0
92000001536518,14,2,cursos e oficinas,8,Educação,92,Registro,interior,0,0,outros,,Formação em Cooperativismo e Autogestão à Cooperativa União de Registro,"Com Leandro Belini, Marly Monteiro e Marcia Andrade, da Cooperativa de Materiais Recicláveis de Cotia",primeira,thisM,depois,qua,2,13h,undefined,Desenvolver ações conjuntas de formação em cooperativismo e autogestão no  processo de fortalecimento do grupo de catadores da Cooperativa União de  Registro.,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-06 00:00:00,,,16,0
76000004496220,10,2,cursos e oficinas,8,Educação,76,Ribeirão Preto,interior,1,0,outros,,Introdução à montagem de arranjos secos: vasinho de vidro,"Com Natalia Nadaleto, do ateliê A casa da Tita",uma,thisM,depois,qua,2,14h30,undefined,"Ensinando conceitos para desidratação de flores e estudos básicos de composição de cores, os participantes poderão criar arranjos de flores secas em vasos de vidro.  Turma 1: 3 e 4/10, 14h30 às 16h30 - Trabalho Social com Idosos Turma 2: 5 e 6/10, 14h30 às 16h30 - Público em Geral",2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00,,,16,0
84000005472007,20,2,cursos e oficinas,8,Educação,84,Rio Preto,interior,1,0,idosos,,Teatro,"Com Murilo Gussi, ator.",uma,thisM,depois,qua,2,14h,undefined,"Essa atividade propõe aos participantes uma aproximação as artes cênicas. O teatro é uma linguagem que pode possibilitar experimentações diversas em função da sua capacidade de recursos de textos, de atuação e roteiros.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
84000005415114,20,2,cursos e oficinas,8,Educação,84,Rio Preto,interior,1,0,jovens,Juventudes - Rio Preto,Quilling - Arte com Tiras de Papel,Com Educadoras do Programa Juventudes,primeira,thisM,depois,qua,2,14h30,undefined,"O quilling é a arte de conceber figuras e desenhos a partir de tiras de papel,que geralmente estão enroladas e são modeladas para dar o efeito desejado. De uma maneira super livre e criativa, venha aprender formas básicas dessa arte e a partir dela, produzir suas ilustrações.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-18 00:00:00,,,16,0
53000006207869,25,2,cursos e oficinas,8,Educação,53,Santana,capital,0,0,outros,Lab Valoriza,Labvaloriza: Artesão e Carreira,com Giulia L. Lupo,primeira,thisM,depois,qua,2,16h30,undefined,"Ciclo formativo, com encontros regulares de aprimoramento dos empreendimentos de pequenos produtores e artesãos.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-08 00:00:00,,,16,0
80000005153118,15,2,cursos e oficinas,9,Meio Ambiente,80,Bauru,interior,0,0,idosos,,Sabonetes naturais de ervas e óleos essenciais (Turma 1),"Com Suzana da Costa Longo, aromaterapeuta e pesquisadora.",uma,sempre,depois,sempre,7,14h,undefined,"Voltada às pessoas idosas, o público irá experimentar a produção artesanal de sabonetes, em uma proposta educativa sobre as funções terapêuticas das ervas e óleos essenciais utilizados em sua preparação, além de técnicas de relaxamento associadas ao uso do sabonete.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
56000005146986,60,2,cursos e oficinas,9,Meio Ambiente,56,Itaquera,capital,0,0,crianças,,Parque de Bambú: Instalação Brincante,Grupo Equipe Parque de Bambu,uma,thisM,depois,qua,2,09h,undefined,Estruturas de Parque Naturalizado instaladas no Jardim das Brincadeiras para o livre brincar das crianças e suas famílias.,2023-10-04 00:00:00,2023-10-01 00:00:00,2023-10-29 00:00:00,,,16,0
83000003538365,15,2,cursos e oficinas,9,Meio Ambiente,83,Piracicaba,interior,0,0,outros,,Clube da Horta (outubro),,uma,sempre,depois,sempre,7,16h,undefined,s/i,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,16,0
83000004127386,100,2,cursos e oficinas,9,Meio Ambiente,83,Piracicaba,interior,0,0,outros,,Terra e Chão,,uma,thisM,depois,qua,2,13h30,undefined,s/i,2023-10-04 00:00:00,2023-10-01 00:00:00,2023-10-31 00:00:00,,,16,0
96000319930667,20,2,cursos e oficinas,9,Meio Ambiente,96,Sorocaba,interior,1,0,outros,,Sementes: As fontes de vida,com agente de educação ambiental do Sesc Sorocaba,uma,thisM,depois,qua,2,19h,undefined,s/i,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
81000004405430,25,2,cursos e oficinas,9,Meio Ambiente,81,Taubaté,interior,1,0,crianças,,Casinhas de Barro,"Kallu Whitaker, educadora, permacultora e contadora de histórias",uma,thisM,depois,qua,2,10h30,undefined,"Casinhas de Barro é um convite às famílias para um encontro, um encontro que a partir da 'massaroca', uma técnica de bioconstrução conhecida como COB, poderemos construir casinhas com elementos da natureza, da nossa imaginação e com muita criatividade.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
88000005118022,200,3,debates e paletras,11,Atividade Física,88,Santo André,capital,0,0,outros,Esporte em Diálogo,Esporte em Diálogo - Corpos Gordos no Esporte,"com Jéssica Balbino, Maria Suelen e Carlos Ciampone",uma,thisM,depois,qua,2,19h,undefined,"Reunião de pessoas para falar a respeito da relação de corpos gordos com o esporte e a prática de atividade física. Debater quando a exclusão do corpo gordo começa no esporte, apresentar a potencialidade de atletas gordas e gordos, e procurar normalizar esse corpo para as práticas corporais.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,1,Tradução em Libras,16,0
82000004975606,500,3,debates e paletras,11,Atividade Física,82,São Carlos,interior,0,0,outros,Copa Sesc do Comércio e Serviços,A violência nas entrelinhas do esporte,Abertura Copa Sesc do Comércio e Serviços,uma,thisM,depois,qua,2,19h,undefined,"Nessa próxima edição da Copa Sesc do Comércio e Serviços, o Sesc São Carlos propõe um espaço de discussão e reflexão sobre a violência nas entrelinhas do esporte. Abordar esse tema é falar de algo complexo, que envolve várias dimensões e manifestações.",2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,16,0
